alfabetisk	JJ	1
alg	NN_UTR	1
alias	AB	1
alkohol	NN_UTR	1
alkoholfri	JJ	2
alkoholhalt	NN_UTR	2
alkoholism	NN_UTR	2
alkoholist	NN_UTR	3
alkoholkonsumtion	NN_UTR	2
alkoholproblem	NN_NEU	2
alkoholvana	NN_UTR	3
alkolås	NN_NEU	2
alldeles	AB	2
allemansrätt	NN_UTR	2
allen	JJ	1
allena	JJ	2
allergichock	NN_UTR	4
allergisk	JJ	3
allhelgonadag	NN_UTR	2
allhelgonahelg	NN_UTR	4
allians	NN_UTR	2
allmän	JJ	1
allmän	AB	2
allmänhet	NN_UTR	3
allmänmänsklig	JJ	3
allomfattande	JJ	3
allra	AB	2
alls	AB	2
allsköns	JJ	2
allt	AB	1
alltför	AB	2
alltid	AB	2
alltjämt	AB	3
alltmer	AB	2
alltså	AB	2
allvar	NN_NEU	2
allvarlig	JJ	2
allvarsam	JJ	3
allätare	NN_UTR	2
allé	NN_UTR	1
alm	NN_UTR	1
almstrid	NN_UTR	2
alp	NN_UTR	1
alpin	JJ	1
altaisk	JJ	2
altan	NN_UTR	1
altare	NN_NEU	1
alternativ	NN_NEU	2
alternativ	JJ	1
aluminiumburk	NN_UTR	3
amatör	NN_UTR	2
amatörteater	NN_UTR	3
amazon	NN_UTR	2
ambassad	NN_UTR	2
ambassadör	NN_UTR	3
ambition	NN_UTR	1
ambitiös	JJ	2
ambivalens	NN_UTR	3
ambulans	NN_UTR	2
amerikabiljett	NN_UTR	3
amerikabrev	NN_NEU	2
amerikaemigrant	NN_UTR	2
amerikan	NN_UTR	1
amerikansk	JJ	1
amiral	NN_UTR	1
amma	NN_UTR	1
amma	VB	1
ammunition	NN_UTR	3
amortering	NN_UTR	2
ana	VB	2
anabol	JJ	1
analfabet	NN_UTR	2
analys	NN_UTR	1
analysera	VB	2
analytisk	JJ	3
anamma	VB	2
anapest	NN_UTR	1
anatomi	NN_UTR	2
and	NN_UTR	1
anda	NN_UTR	1
andas	VB	2
ande	NN_UTR	1
andel	NN_UTR	1
andelslägenhet	NN_UTR	2
andetag	NN_NEU	2
andfådd	JJ	2
andlig	JJ	3
andning	NN_UTR	2
andra	JJ	2
andrageneration	NN_UTR	4
andrahandskontrakt	NN_NEU	3
andraspråk	NN_NEU	1
anfalla	VB	2
anfallsspelare	NN_UTR	3
anföra	VB	2
anföring	NN_UTR	2
anföringstecken	NN_NEU	2
anförtro	VB	3
ange	VB	1
angelägen	JJ	2
angelägenhet	NN_UTR	3
angivelse	NN_UTR	2
anglosachsisk	JJ	2
anglosaxisk	JJ	1
angripa	VB	2
angränsa	VB	2
angå	VB	1
angöra	VB	2
anhängare	NN_UTR	2
anhålla	VB	3
anhörig	JJ	2
animation	NN_UTR	2
aning	NN_UTR	1
anka	NN_UTR	1
ankarsmedja	NN_UTR	2
ankdamm	NN_UTR	2
anklaga	VB	2
anklagelse	NN_UTR	3
anknyta	VB	2
anknytning	NN_UTR	2
ankomst	NN_UTR	2
ankra	VB	1
anledning	NN_UTR	2
anlita	VB	2
anlägga	VB	2
anlända	VB	2
anmäla	VB	2
anmälare	NN_UTR	2
anmälningsavgift	NN_UTR	3
anmärkning	NN_UTR	2
anmärkningsvärd	JJ	3
annandag	NN_UTR	1
annanstans	AB	2
annars	AB	2
annex	NN_NEU	2
annons	NN_UTR	1
annonsera	VB	1
annonsör	NN_UTR	3
annorlunda	AB	2
annorlunda	JJ	2
anonym	JJ	2
anonym	AB	2
anonymitet	NN_UTR	2
anordna	VB	2
anordning	NN_UTR	2
anpassa	VB	2
anpassning	NN_UTR	2
anpassningsfas	NN_UTR	3
anpassningsförmåga	NN_UTR	4
anse	VB	1
anseende	NN_NEU	2
ansenlig	JJ	2
ansikte	NN_NEU	2
ansiktsförlamning	NN_UTR	4
ansiktslyftning	NN_UTR	3
ansiktsuttryck	NN_NEU	2
ansjovis	NN_UTR	3
anslag	NN_NEU	2
anslagstavla	NN_UTR	2
ansluta	VB	2
anspelning	NN_UTR	2
anspråk	NN_NEU	2
anspråkslös	JJ	2
anstalt	NN_UTR	3
anstränga	VB	2
ansträngning	NN_UTR	2
anställa	VB	2
anställd	NN_UTR	2
anställning	NN_UTR	2
anställningsintervju	NN_UTR	3
anställningstid	NN_UTR	2
anstöt	NN_UTR	3
ansvar	NN_NEU	2
ansvara	VB	2
ansvarskänsla	NN_UTR	3
ansvarstagande	JJ	3
ansöka	VB	2
ansökan	NN_UTR	2
ansökning	NN_UTR	2
ansökningsbrev	NN_NEU	2
ansökningsbrev	NN_UTR	3
ansökningsformulär	NN_NEU	3
ansökningsskrivande	NN_NEU	3
anta	VB	1
antabus	NN_UTR	3
antagligen	AB	3
antal	NN_NEU	1
anteckna	VB	2
anteckning	NN_UTR	1
anteckningsbok	NN_UTR	2
antibiotikum	NN_NEU	3
antik	NN_UTR	1
antikvariat	NN_NEU	2
antikvarisk	JJ	2
antropolog	NN_UTR	2
antyda	VB	3
antydning	NN_UTR	2
anvisning	NN_UTR	2
använda	VB	1
användare	NN_UTR	2
användbar	JJ	2
användning	NN_UTR	2
apa	NN_UTR	1
apache	NN_UTR	2
apelsin	NN_UTR	1
apelsinjuice	NN_UTR	1
apelsinträd	NN_NEU	3
apostel	NN_UTR	1
apotek	NN_NEU	2
apotekare	NN_UTR	2
app	NN_UTR	1
apparat	NN_UTR	2
apparatur	NN_UTR	3
applikation	NN_UTR	2
applåd	NN_UTR	2
applådera	VB	2
approach	NN_UTR	1
april	NN_UTR	1
aprilhäxa	NN_UTR	2
aprilskämt	NN_NEU	2
aptit	NN_UTR	1
aptitretande	JJ	2
ar	NN_UTR	0
ar	NN_NEU	1
arab	NN_UTR	1
arabisk	JJ	2
arabiska	NN_UTR	2
arbeta	VB	1
arbetarbarn	NN_NEU	2
arbetare	NN_UTR	1
arbetareparti	NN_NEU	2
arbetarhem	NN_NEU	2
arbetarklass	NN_UTR	2
arbetarkrets	NN_UTR	3
arbetarparti	NN_NEU	3
arbete	NN_NEU	1
arbetsam	JJ	2
arbetsbeskrivning	NN_UTR	3
arbetsdag	NN_UTR	2
arbetserfarenhet	NN_UTR	3
arbetsfördelning	NN_UTR	2
arbetsförmedling	NN_UTR	3
arbetsförmåga	NN_UTR	2
arbetsgemenskap	NN_UTR	3
arbetsgivare	NN_UTR	2
arbetskamrat	NN_UTR	2
arbetskapacitet	NN_UTR	3
arbetsklimat	NN_NEU	3
arbetskostnad	NN_UTR	2
arbetskraft	NN_UTR	3
arbetskraftsinvandring	NN_UTR	3
arbetslag	NN_NEU	3
arbetsledare	NN_UTR	2
arbetslinje	NN_UTR	2
arbetsliv	NN_NEU	2
arbetslivserfarenhet	NN_UTR	2
arbetslivsområde	NN_NEU	3
arbetslunch	NN_UTR	1
arbetslös	JJ	2
arbetslöshet	NN_UTR	3
arbetsmarknad	NN_UTR	2
arbetsmaskin	NN_UTR	2
arbetsnarkoman	NN_UTR	3
arbetspass	NN_NEU	2
arbetsplats	NN_UTR	2
arbetsrum	NN_NEU	2
arbetssituation	NN_UTR	2
arbetsstad	NN_UTR	2
arbetsstatistik	NN_UTR	2
arbetssökande	JJ	2
arbetstagare	NN_UTR	2
arbetstakt	NN_UTR	2
arbetstelefon	NN_UTR	2
arbetstempo	NN_NEU	2
arbetstid	NN_UTR	2
arbetstillstånd	NN_NEU	3
arbetstjänst	NN_UTR	2
arbetsuppgift	NN_UTR	2
arbetsvecka	NN_UTR	2
arbetsverksam	JJ	2
arena	NN_UTR	1
arendalsvarv	NN_NEU	3
arg	AB	1
arg	JJ	1
argentinsk	JJ	3
argument	NN_NEU	1
argumentation	NN_UTR	2
argumentera	VB	2
argumenterande	NN_NEU	3
ark	NN_NEU	0
ark	NN_UTR	1
arkaisk	JJ	2
arkeolog	NN_UTR	2
arkeologisk	JJ	2
arkitekt	NN_UTR	3
arkitektkontor	NN_NEU	2
arkitektur	NN_UTR	3
arkiv	NN_NEU	2
arkivera	VB	2
arkivering	NN_UTR	3
arm	NN_UTR	1
arm	JJ	1
armanikostym	NN_UTR	3
armband	NN_NEU	2
armbandsur	NN_NEU	2
armbåge	NN_UTR	2
armera	VB	1
armhävning	NN_UTR	2
armhåla	NN_UTR	2
armmuskel	NN_UTR	2
armod	NN_NEU	2
armstöd	NN_NEU	2
armé	NN_UTR	1
arrangemang	NN_NEU	2
arrangera	VB	1
arrangör	NN_UTR	2
arrest	NN_UTR	2
arrestera	VB	2
arrogant	JJ	2
art	NN_UTR	1
artad	JJ	1
artig	JJ	2
artikel	NN_UTR	1
artikelförfattare	NN_UTR	3
artikelserie	NN_UTR	3
artist	NN_UTR	1
artistisk	JJ	2
artistliv	NN_NEU	2
artrikedom	NN_UTR	2
arv	NN_NEU	1
arvord	NN_NEU	3
arvsmonarki	NN_UTR	4
arvtagare	NN_UTR	2
as	NN_UTR	1
asa	VB	2
asagud	NN_UTR	3
asfalt	NN_UTR	2
asgård	NN_UTR	3
asiatisk	JJ	2
ask	NN_UTR	1
aska	NN_UTR	1
askkopp	NN_UTR	3
askonsdag	NN_UTR	2
askunge	NN_UTR	1
aspekt	NN_UTR	2
assimilera	VB	2
assistent	NN_UTR	1
assistera	VB	2
association	NN_UTR	2
asstillverkning	NN_UTR	3
assyrisk	JJ	3
astma	NN_UTR	1
astronom	NN_UTR	1
astronomi	NN_UTR	1
astråkig	JJ	2
ateist	NN_UTR	2
atmosfär	NN_UTR	2
atp	NN	1
attack	NN_UTR	1
attackera	VB	2
attiralj	NN_UTR	3
attityd	NN_UTR	2
attraktiv	JJ	2
au	NN_UTR	0
augusti	NN_UTR	1
augustimorgon	NN_UTR	3
auktion	NN_UTR	2
auktionshus	NN_NEU	3
auktoritet	NN_UTR	2
auktoritär	JJ	2
aula	NN_UTR	1
australisk	JJ	2
autentisk	JJ	2
autograf	NN_UTR	2
automat	NN_UTR	1
automatik	NN_UTR	2
automatisering	NN_UTR	2
automatisk	JJ	2
automobil	NN_UTR	2
av	AB	0
avancera	VB	2
avancerad	JJ	2
avbeställa	VB	2
avbeställningsservice	NN_UTR	3
avbetalning	NN_UTR	2
avbilda	VB	1
avbrott	NN_NEU	2
avbryta	VB	2
avböja	VB	2
avbön	NN_UTR	2
avdelning	NN_UTR	2
avdelningschef	NN_UTR	3
avdelningssköterska	NN_UTR	4
avdrag	NN_NEU	1
aveny	NN_UTR	1
avfall	NN_NEU	2
avfolkningsbygd	NN_UTR	4
avfyra	VB	3
avfärd	NN_UTR	2
avfärda	VB	2
avgaser	NN_UTR	2
avge	VB	1
avgift	NN_UTR	2
avgiftsfri	JJ	2
avgrund	NN_UTR	3
avgränsa	VB	3
avgång	NN_UTR	2
avgöra	VB	2
avhandling	NN_UTR	3
avhängig	JJ	2
avhålla	VB	3
avi	NN_UTR	1
avkoppling	NN_UTR	2
avlasta	VB	1
avleda	VB	2
avledning	NN_UTR	3
avlida	VB	2
avlusa	VB	2
avlägga	VB	2
avlägsen	JJ	2
avläsa	VB	2
avlång	JJ	2
avlösa	VB	2
avmattning	NN_UTR	3
avocado	NN_UTR	1
avokado	NN_UTR	2
avresehall	NN_UTR	4
avrunda	VB	2
avrätta	VB	3
avsaknad	NN_UTR	2
avse	VB	1
avseende	NN_NEU	2
avsevärd	AB	2
avsides	AB	2
avsikt	NN_UTR	2
avsiktlig	JJ	3
avskaffa	VB	3
avsked	NN_NEU	2
avskilja	VB	2
avsky	VB	3
avskyvärd	JJ	3
avskärma	VB	2
avslag	NN_NEU	2
avslappnad	JJ	2
avsluta	VB	2
avslutning	NN_UTR	2
avslutningsfras	NN_UTR	2
avslutningsvis	AB	3
avslöja	VB	3
avsnitt	NN_NEU	2
avspegla	VB	3
avspela	VB	2
avspänd	JJ	2
avspändhet	NN_UTR	3
avspärra	VB	3
avstava	VB	2
avstavning	NN_UTR	2
avstyra	VB	2
avstå	VB	1
avstånd	NN_NEU	2
avståndstagande	NN_NEU	3
avsätta	VB	3
avta	VB	1
avteckna	VB	3
avtryck	NN_NEU	2
avträde	NN_NEU	2
avtvinga	VB	2
avundsjuk	JJ	3
avundsjuka	NN_UTR	3
avvakta	VB	2
avverka	VB	2
avvika	VB	2
avvikelse	NN_UTR	3
axel	NN_UTR	1
aztekisk	JJ	2
babian	NN_UTR	1
baby	NN_UTR	1
back	NN_UTR	0
backa	VB	1
backe	NN_UTR	1
backpacker	NN_UTR	2
backpackerturist	NN_UTR	2
backspegel	NN_UTR	2
backväxel	NN_UTR	2
bacon	NN_NEU	1
bad	NN_NEU	1
bada	VB	1
badkar	NN_NEU	1
badrum	NN_NEU	1
badrumsskåp	NN_NEU	2
badstrand	NN_UTR	2
bagage	NN_NEU	1
bagageutrymme	NN_NEU	2
bageri	NN_NEU	1
baggensfjärd	NN_UTR	3
bak	NN_NEU	1
bak	AB	1
baka	VB	1
bakben	NN_NEU	1
bakfram	AB	2
bakgrund	NN_UTR	2
bakhjul	NN_NEU	2
bakifrån	AB	2
bakkropp	NN_UTR	2
baklänges	AB	2
bakre	JJ	2
baksida	NN_UTR	1
baksäte	NN_NEU	1
bakterie	NN_UTR	2
bakåt	AB	2
bal	NN_UTR	1
bala	VB	1
balans	NN_UTR	1
balett	NN_UTR	1
balja	NN_UTR	1
balk	NN_UTR	1
balkong	NN_UTR	2
balkongblomma	NN_UTR	2
ball	AB	1
ballad	NN_UTR	1
ballong	NN_UTR	1
ballongfärd	NN_UTR	2
baltisk	JJ	1
ban	NN_UTR	1
bana	NN_UTR	1
banal	JJ	2
banan	NN_UTR	1
bananliknande	JJ	2
bananmos	NN_NEU	2
bananskal	NN_NEU	2
banaväg	VB	2
banco	NN_UTR	1
band	NN_NEU	1
bandage	NN_NEU	2
bandy	NN_UTR	2
bank	NN_UTR	1
banka	VB	1
bankaffär	NN_UTR	2
bankfack	NN_NEU	2
bankomatkort	NN_NEU	3
bankärende	NN_NEU	3
banlinje	NN_UTR	2
bannlysa	VB	2
banta	VB	1
bantningskur	NN_UTR	2
bantningsmetod	NN_UTR	3
bantningstips	NN_NEU	2
bantuspråk	NN_NEU	2
banvaktarställe	NN_NEU	2
banvall	NN_UTR	2
bar	NN_UTR	1
bar	JJ	1
bara	AB	1
barack	NN_UTR	1
baracklänga	NN_UTR	2
barbarisk	JJ	2
barfota	JJ	1
barfotabarn	NN_NEU	3
bark	NN_UTR	1
barkbit	NN_UTR	2
barm	NN_UTR	1
barn	NN_NEU	1
barnafödande	NN_NEU	4
barnbarn	NN_NEU	2
barnbidrag	NN_NEU	2
barnbok	NN_UTR	2
barnboksfigur	NN_UTR	2
barnboksförfattare	NN_UTR	3
barnbokslitteratur	NN_UTR	3
barndom	NN_UTR	1
barndomkultur	NN_UTR	2
barndomshem	NN_NEU	2
barndomsvän	NN_UTR	2
barndop	NN_NEU	1
barnfamilj	NN_UTR	2
barnflicka	NN_UTR	1
barnhem	NN_NEU	2
barnkammare	NN_UTR	2
barnkläder	NN_UTR	2
barnlös	JJ	2
barnmorska	NN_UTR	3
barnomsorg	NN_UTR	2
barnpassning	NN_UTR	2
barnpiga	NN_UTR	2
barnprogram	NN_NEU	2
barnsadel	NN_UTR	2
barnsben	NN_NEU	2
barnsjukdom	NN_UTR	3
barnslig	JJ	2
barnstol	NN_UTR	2
barntidning	NN_UTR	2
barnuppfostran	NN_UTR	2
barnvagn	NN_UTR	2
barnvakt	NN_UTR	1
barpianist	NN_UTR	2
barrträd	NN_NEU	2
barrunda	NN_UTR	2
bartender	NN_UTR	2
bas	NN_UTR	1
basar	NN_UTR	2
basera	VB	1
basker	NN_UTR	2
basket	NN_UTR	1
basketkompis	NN_UTR	2
baskisk	JJ	2
bassäng	NN_UTR	2
bast	NN_NEU	1
basta	VB	1
bastu	NN_UTR	1
bastubad	NN_NEU	3
basutbildning	NN_UTR	2
batong	NN_UTR	2
batteri	NN_NEU	1
be	VB	1
bearbeta	VB	2
bearnaisesås	NN_UTR	3
bebis	NN_UTR	2
bebisspråk	NN_NEU	1
bebygga	VB	2
becquerel	NN_UTR	3
bedra	VB	1
bedriva	VB	2
bedyra	VB	3
bedöma	VB	2
bedömning	NN_UTR	2
bedömningskriterium	NN_UTR	4
bedöva	VB	2
bedövning	NN_UTR	2
bedövningsspruta	NN_UTR	4
befalla	VB	2
befara	VB	2
befattning	NN_UTR	2
befogenhet	NN_UTR	2
befolka	VB	2
befolkning	NN_UTR	2
befolkningsförändring	NN_UTR	3
befolkningsmässig	JJ	3
befria	VB	2
befrielse	NN_UTR	3
befruktning	NN_UTR	3
befrämja	VB	3
befäl	NN_NEU	3
befästa	VB	2
begagna	VB	2
begrava	VB	2
begravning	NN_UTR	2
begravningsbyrå	NN_UTR	3
begravningskort	NN_NEU	2
begravningståg	NN_NEU	2
begrepp	NN_NEU	1
begripa	VB	2
begriplig	JJ	1
begränsa	VB	2
begränsning	NN_UTR	2
begynna	VB	1
begynnelse	NN_UTR	2
begär	NN_NEU	2
begära	VB	1
begå	VB	3
begåva	VB	3
begåvning	NN_UTR	2
behaga	VB	2
behagfull	JJ	2
behaglig	JJ	2
behandla	VB	2
behandling	NN_UTR	2
behov	NN_NEU	1
behärska	VB	2
behålla	VB	1
behörig	JJ	2
behörighet	NN_UTR	2
behöva	VB	2
beige	JJ	1
bejaka	VB	2
bejubla	VB	2
bekant	JJ	1
bekanta	VB	1
bekantskap	NN_UTR	2
beklaga	VB	1
bekostnad	NN_UTR	2
bekräfta	VB	2
bekräftelse	NN_UTR	2
bekväm	JJ	1
bekvämlighet	NN_UTR	2
bekymmer	NN_NEU	2
bekymra	VB	2
bekämpa	VB	2
bekänna	VB	2
bekännelse	NN_UTR	3
belasta	VB	2
belastning	NN_UTR	3
belgisk	JJ	2
belopp	NN_NEU	2
beloppsgräns	NN_UTR	3
belysa	VB	1
belägen	JJ	2
belägg	NN_NEU	2
belåna	VB	2
belåten	JJ	2
belöna	VB	2
belöning	NN_UTR	2
bemanningsföretag	NN_NEU	4
bemästra	VB	3
bemöta	VB	2
bemötande	NN_NEU	3
ben	NN_NEU	1
benediktinmunk	NN_UTR	4
bensin	NN_UTR	1
bensinkostnad	NN_UTR	2
bensinstation	NN_UTR	2
benskalledinosaur	NN_UTR	3
benskörhet	NN_UTR	2
benuppmjukning	NN_UTR	4
benutrymme	NN_NEU	2
benägen	JJ	2
benägenhet	NN_UTR	2
benämna	VB	3
benämning	NN_UTR	2
benåda	VB	2
beordra	VB	2
bereda	VB	2
beredskap	NN_UTR	2
berest	JJ	3
berg	NN_NEU	1
bergmansk	JJ	2
bergsgorilla	NN_UTR	3
bergsklättra	VB	3
bergsklättrare	NN_UTR	2
bergstopp	NN_UTR	2
bergsäker	JJ	2
bergtagen	JJ	2
bergtroll	NN_NEU	2
berika	VB	2
bero	VB	1
beroende	NN_NEU	3
berusa	VB	2
berusande	NN_NEU	2
beryktad	JJ	3
beräkna	VB	2
berätta	VB	2
berättande	NN_NEU	2
berättare	NN_UTR	2
berättarform	NN_UTR	2
berättartradition	NN_UTR	3
berättelse	NN_UTR	2
berättiga	VB	3
beröm	NN_NEU	1
berömd	JJ	2
berömma	VB	2
beröra	VB	2
beröring	NN_UTR	2
beröva	VB	3
besanna	VB	2
besegra	VB	2
besiktiga	VB	2
besiktning	NN_UTR	2
besitta	VB	2
besk	JJ	1
beskatta	VB	3
besked	NN_NEU	2
beskjuta	VB	2
beskriva	VB	1
beskrivning	NN_UTR	2
beskyddare	NN_UTR	3
beskylla	VB	2
beslagta	VB	2
beslut	NN_NEU	1
beslut	NN_UTR	2
besluta	VB	1
beslutsam	JJ	2
beslutsfattande	NN_NEU	3
beslutsförmåga	NN_UTR	2
beslutsprotokoll	NN_NEU	3
besläktad	JJ	2
bespara	VB	2
besparing	NN_UTR	2
bespruta	VB	2
bestick	NN_NEU	2
bestiga	VB	2
bestryka	VB	3
beställa	VB	2
beställning	NN_UTR	2
bestämd	JJ	2
bestämdhet	NN_UTR	2
bestämma	VB	2
bestämmelse	NN_UTR	3
beständighet	NN_UTR	2
bestå	VB	2
bestörtning	NN_UTR	2
besvara	VB	2
besvikelse	NN_UTR	3
besviken	JJ	2
besvär	NN_NEU	2
besvärlig	JJ	2
besynnerlig	JJ	2
besättning	NN_UTR	2
besättningsman	NN_UTR	3
beså	VB	1
besök	NN_NEU	1
besöka	VB	2
besökare	NN_UTR	3
besöksmål	NN_NEU	3
beta	VB	1
betala	VB	2
betalning	NN_UTR	2
betalningsanmärkning	NN_UTR	3
betalningsmedel	NN_NEU	2
beteckna	VB	2
beteckning	NN_UTR	2
beteende	NN_NEU	2
beteendemönster	NN_NEU	3
beteenderegel	NN_UTR	3
betinga	VB	2
betjäna	VB	2
betona	VB	2
betong	NN_UTR	2
betoning	NN_UTR	2
betrakta	VB	1
betraktare	NN_UTR	2
beträda	VB	2
betunga	VB	2
betyda	VB	1
betydelse	NN_UTR	2
betydelsefull	JJ	2
betydelsefält	NN_NEU	3
betydelseskiljande	JJ	2
betydlig	JJ	2
betyg	NN_NEU	2
betänka	VB	2
beundra	VB	2
bevaka	VB	2
bevakning	NN_UTR	2
bevara	VB	2
beveka	VB	3
bevilja	VB	2
bevingad	JJ	2
bevis	NN_NEU	1
bevisa	VB	2
bevisligen	AB	2
bevisvärde	NN_NEU	2
bi	NN_NEU	1
bibel	NN_UTR	2
bibliotek	NN_NEU	2
bibliotekarie	NN_UTR	3
bibliotekskatalog	NN_UTR	2
biceps	NN_UTR	1
bidra	VB	1
bidrag	NN_NEU	2
bidragsförskott	NN_NEU	3
bidrottning	NN_UTR	2
bifall	NN_NEU	3
biff	NN_UTR	1
bifoga	VB	2
bikini	NN_UTR	1
bil	NN_UTR	1
bila	NN_UTR	1
bila	VB	1
bilaga	NN_UTR	1
bilannons	NN_UTR	3
bilburen	JJ	1
bild	NN_UTR	1
bilda	VB	1
bildlig	JJ	2
bildlärare	NN_UTR	2
bildspråk	NN_NEU	3
bildörr	NN_UTR	2
bilfri	JJ	1
bilfärd	NN_UTR	2
bilfärja	NN_UTR	2
bilförare	NN_UTR	3
bilförsäljare	NN_UTR	2
bilism	NN_UTR	2
bilist	NN_UTR	1
biljett	NN_UTR	2
biljettautomat	NN_UTR	2
biljettkassa	NN_UTR	3
biljettkontor	NN_NEU	2
biljettpris	NN_NEU	2
bilkö	NN_UTR	2
bilkörning	NN_UTR	2
billig	JJ	1
bilmärke	NN_NEU	2
bilnummer	NN_NEU	1
bilolycka	NN_UTR	2
bilprovning	NN_UTR	2
bilradio	NN_UTR	1
bilreklam	NN_UTR	1
bilresa	NN_UTR	2
bilskola	NN_UTR	1
bilstöld	NN_UTR	3
biltak	NN_NEU	2
biltjuv	NN_UTR	3
biltrafik	NN_UTR	2
bilverkstad	NN_UTR	3
binda	VB	1
bindestreck	NN_NEU	2
bio	NN_UTR	1
bioannons	NN_UTR	3
biobränsle	NN_NEU	3
biodlare	NN_UTR	2
biogas	NN_UTR	2
biogasbil	NN_UTR	3
biograf	NN_UTR	2
biografi	NN_UTR	2
biolog	NN_UTR	1
biologi	NN_UTR	1
biologisk	JJ	2
biomedicin	NN_UTR	2
biomormor	NN_UTR	4
biopappa	NN_UTR	1
bisak	NN_UTR	1
bisarr	JJ	2
bisats	NN_UTR	2
biskop	NN_UTR	2
bister	JJ	1
bistånd	NN_NEU	3
bit	NN_UTR	1
bita	VB	1
biträda	VB	2
biträde	NN_NEU	2
bitter	JJ	2
bitterhet	NN_UTR	2
bjuda	VB	1
bjudning	NN_UTR	2
björk	NN_UTR	1
björklöv	NN_NEU	2
björkris	NN_NEU	2
björn	NN_UTR	1
björnattack	NN_UTR	3
björnbär	NN_NEU	2
björnhona	NN_UTR	3
björnspår	NN_NEU	3
björnung	NN_UTR	2
bla	NN_UTR	0
bla	JJ	0
blackout	NN_UTR	2
blad	NN_NEU	1
blanda	VB	1
blandfärs	NN_UTR	3
blandning	NN_UTR	2
blank	JJ	1
blankett	NN_UTR	1
blankis	NN_UTR	2
blankrad	NN_UTR	2
blek	JJ	1
blekblå	JJ	2
blekna	VB	1
bli	VB	1
blick	NN_UTR	1
blid	JJ	1
blind	JJ	1
blinka	VB	1
blinkning	NN_UTR	1
blixt	NN_UTR	2
blixtra	VB	2
blixtsnabb	JJ	3
block	NN_NEU	1
blockera	VB	2
blockering	NN_UTR	4
blockflöjt	NN_UTR	3
blod	NN_NEU	1
blodbad	NN_NEU	2
blodcirkulation	NN_UTR	2
blodhund	NN_UTR	2
blodig	JJ	2
blodkärl	NN_NEU	2
blodpudding	NN_UTR	3
blodsdroppe	NN_UTR	2
blodsfrände	NN_UTR	2
blodsocker	NN_NEU	2
blodstrimma	NN_UTR	2
blodsugande	JJ	2
blodtryck	NN_NEU	2
blodtörstig	JJ	2
blodåder	NN_UTR	2
blogg	NN_UTR	1
blogga	VB	1
blombukett	NN_UTR	2
blomdoft	NN_UTR	2
blomjord	NN_UTR	2
blomkrans	NN_UTR	2
blomma	NN_UTR	1
blomma	VB	1
blommig	JJ	2
blomsterförsäljning	NN_UTR	3
blomsterhandel	NN_UTR	2
blomsterkrans	NN_UTR	2
blomstra	VB	2
blomstring	NN_UTR	3
blond	JJ	1
blondin	NN_UTR	1
blota	VB	1
blott	JJ	2
blott	AB	2
blotta	VB	2
blues	NN_UTR	2
